iat,len,diffLen,class
524000,40,65535,0
540000,40,65535,0
2004537000,52,65547,0
526000,52,65535,0
20000,40,65523,0
61000,366,65861,0
378000,40,65209,0
9109000,57,65552,0
0,152,65630,0
18000,40,65423,0
494000,40,65535,0
403000,40,65535,0
2004649000,52,65547,0
561000,52,65535,0
16000,40,65523,0
60000,366,65861,0
323000,40,65209,0
8644000,57,65552,0
1000,152,65630,0
20000,40,65423,0
514000,40,65535,0
325000,40,65535,0
2005158000,52,65547,0
416000,52,65535,0
21000,40,65523,0
52000,366,65861,0
248000,40,65209,0
8720000,57,65552,0
46000,152,65630,0
12000,40,65423,0
482000,40,65535,0
306000,40,65535,0
2005204000,52,65547,0
524000,52,65535,0
33000,40,65523,0
95000,366,65861,0
278000,40,65209,0
8451000,57,65552,0
26000,152,65630,0
12000,40,65423,0
511000,40,65535,0
262000,40,65535,0
2005496000,52,65547,0
459000,52,65535,0
19000,40,65523,0
61000,366,65861,0
437000,40,65209,0
8562000,57,65552,0
2000,152,65630,0
34000,40,65423,0
565000,40,65535,0
341000,40,65535,0
2005187000,52,65547,0
472000,52,65535,0
21000,40,65523,0
55000,366,65861,0
409000,40,65209,0
9226000,57,65552,0
12000,152,65630,0
10000,40,65423,0
505000,40,65535,0
334000,40,65535,0
2004382000,52,65547,0
567000,52,65535,0
32000,40,65523,0
96000,366,65861,0
319000,40,65209,0
8703000,57,65552,0
1000,152,65630,0
19000,40,65423,0
503000,40,65535,0
346000,40,65535,0
2005066000,52,65547,0
452000,52,65535,0
34000,40,65523,0
50000,366,65861,0
320000,40,65209,0
9504000,57,65552,0
29000,152,65630,0
18000,40,65423,0
636000,40,65535,0
333000,40,65535,0
2004113000,52,65547,0
391000,52,65535,0
16000,40,65523,0
50000,366,65861,0
292000,40,65209,0
9388000,57,65552,0
24000,152,65630,0
11000,40,65423,0
482000,40,65535,0
293000,40,65535,0
2004686000,52,65547,0
484000,52,65535,0
21000,40,65523,0
63000,366,65861,0
414000,40,65209,0
9189000,57,65552,0
0,152,65630,0
31000,40,65423,0
490000,40,65535,0
263000,40,65535,0
2004722000,52,65547,0
481000,52,65535,0
24000,40,65523,0
59000,366,65861,0
314000,40,65209,0
9537000,57,65552,0
48000,152,65630,0
15000,40,65423,0
581000,40,65535,0
432000,40,65535,0
2004174000,52,65547,0
438000,52,65535,0
25000,40,65523,0
58000,366,65861,0
315000,40,65209,0
11830000,57,65552,0
1000,152,65630,0
32000,40,65423,0
560000,40,65535,0
337000,40,65535,0
2001861000,52,65547,0
525000,52,65535,0
22000,40,65523,0
53000,366,65861,0
338000,40,65209,0
15909000,57,65552,0
21000,152,65630,0
12000,40,65423,0
784000,40,65535,0
306000,40,65535,0
2013091000,52,65547,0
514000,52,65535,0
22000,40,65523,0
43000,366,65861,0
314000,40,65209,0
9342000,57,65552,0
24000,152,65630,0
11000,40,65423,0
508000,40,65535,0
386000,40,65535,0
2004376000,52,65547,0
734000,52,65535,0
22000,40,65523,0
52000,366,65861,0
505000,40,65209,0
9493000,57,65552,0
2000,152,65630,0
34000,40,65423,0
576000,40,65535,0
383000,40,65535,0
2003778000,52,65547,0
517000,52,65535,0
32000,40,65523,0
63000,366,65861,0
406000,40,65209,0
8272000,57,65552,0
1000,152,65630,0
19000,40,65423,0
513000,40,65535,0
367000,40,65535,0
2005352000,52,65547,0
388000,52,65535,0
19000,40,65523,0
60000,366,65861,0
254000,40,65209,0
8234000,57,65552,0
27000,152,65630,0
11000,40,65423,0
488000,40,65535,0
331000,40,65535,0
2005894000,52,65547,0
554000,52,65535,0
22000,40,65523,0
61000,366,65861,0
251000,40,65209,0
8704000,57,65552,0
0,152,65630,0
18000,40,65423,0
498000,40,65535,0
347000,40,65535,0
2005029000,52,65547,0
490000,52,65535,0
32000,40,65523,0
93000,366,65861,0
257000,40,65209,0
9388000,57,65552,0
25000,152,65630,0
17000,40,65423,0
584000,40,65535,0
316000,40,65535,0
2004430000,52,65547,0
563000,52,65535,0
35000,40,65523,0
95000,366,65861,0
326000,40,65209,0
9872000,57,65552,0
14000,152,65630,0
11000,40,65423,0
498000,40,65535,0
311000,40,65535,0
2004000000,52,65547,0
414000,52,65535,0
30000,40,65523,0
95000,366,65861,0
385000,40,65209,0
8801000,57,65552,0
30000,152,65630,0
12000,40,65423,0
524000,40,65535,0
363000,40,65535,0
2004694000,52,65547,0
476000,52,65535,0
35000,40,65523,0
93000,366,65861,0
286000,40,65209,0
9081000,57,65552,0
31000,152,65630,0
11000,40,65423,0
487000,40,65535,0
303000,40,65535,0
2005035000,52,65547,0
491000,52,65535,0
32000,40,65523,0
95000,366,65861,0
481000,40,65209,0
8494000,57,65552,0
58000,152,65630,0
13000,40,65423,0
505000,40,65535,0
297000,40,65535,0
2004834000,52,65547,0
519000,52,65535,0
31000,40,65523,0
99000,366,65861,0
301000,40,65209,0
8906000,57,65552,0
2000,152,65630,0
30000,40,65423,0
697000,40,65535,0
343000,40,65535,0
2004694000,52,65547,0
489000,52,65535,0
20000,40,65523,0
63000,366,65861,0
378000,40,65209,0
9043000,57,65552,0
2000,152,65630,0
47000,40,65423,0
507000,40,65535,0
323000,40,65535,0
2004648000,52,65547,0
446000,52,65535,0
20000,40,65523,0
53000,366,65861,0
303000,40,65209,0
9129000,57,65552,0
1000,152,65630,0
17000,40,65423,0
542000,40,65535,0
322000,40,65535,0
2004748000,52,65547,0
439000,52,65535,0
17000,40,65523,0
51000,366,65861,0
260000,40,65209,0
10942000,57,65552,0
14000,152,65630,0
9000,40,65423,0
471000,40,65535,0
275000,40,65535,0
2003002000,52,65547,0
388000,52,65535,0
43000,40,65523,0
61000,366,65861,0
264000,40,65209,0
11990000,57,65552,0
1000,152,65630,0
18000,40,65423,0
512000,40,65535,0
266000,40,65535,0
2002124000,52,65547,0
406000,52,65535,0
20000,40,65523,0
51000,366,65861,0
264000,40,65209,0
10941000,57,65552,0
1000,152,65630,0
29000,40,65423,0
667000,40,65535,0
360000,40,65535,0
2002963000,52,65547,0
424000,52,65535,0
36000,40,65523,0
98000,366,65861,0
361000,40,65209,0
10522000,57,65552,0
0,152,65630,0
21000,40,65423,0
732000,40,65535,0
327000,40,65535,0
2002855000,52,65547,0
492000,52,65535,0
35000,40,65523,0
98000,366,65861,0
350000,40,65209,0
10742000,57,65552,0
13000,152,65630,0
10000,40,65423,0
518000,40,65535,0
278000,40,65535,0
2003136000,52,65547,0
515000,52,65535,0
17000,40,65523,0
49000,366,65861,0
267000,40,65209,0
12430000,57,65552,0
42000,152,65630,0
11000,40,65423,0
486000,40,65535,0
317000,40,65535,0
2017083000,52,65547,0
541000,52,65535,0
22000,40,65523,0
66000,366,65861,0
267000,40,65209,0
8331000,57,65552,0
22000,152,65630,0
17000,40,65423,0
541000,40,65535,0
352000,40,65535,0
2005467000,52,65547,0
499000,52,65535,0
24000,40,65523,0
57000,366,65861,0
359000,40,65209,0
8738000,57,65552,0
1000,152,65630,0
19000,40,65423,0
546000,40,65535,0
454000,40,65535,0
2004946000,52,65547,0
587000,52,65535,0
24000,40,65523,0
71000,366,65861,0
422000,40,65209,0
8782000,57,65552,0
0,152,65630,0
21000,40,65423,0
514000,40,65535,0
400000,40,65535,0
2004593000,52,65547,0
496000,52,65535,0
37000,40,65523,0
108000,366,65861,0
345000,40,65209,0
8637000,57,65552,0
29000,152,65630,0
12000,40,65423,0
540000,40,65535,0
320000,40,65535,0
2005013000,52,65547,0
438000,52,65535,0
20000,40,65523,0
77000,366,65861,0
307000,40,65209,0
8715000,57,65552,0
35000,152,65630,0
12000,40,65423,0
488000,40,65535,0
327000,40,65535,0
2005240000,52,65547,0
567000,52,65535,0
37000,40,65523,0
98000,366,65861,0
320000,40,65209,0
8780000,57,65552,0
1000,152,65630,0
32000,40,65423,0
531000,40,65535,0
294000,40,65535,0
2005006000,52,65547,0
414000,52,65535,0
16000,40,65523,0
71000,366,65861,0
286000,40,65209,0
8688000,57,65552,0
17000,152,65630,0
9000,40,65423,0
614000,40,65535,0
478000,40,65535,0
2004769000,52,65547,0
404000,52,65535,0
20000,40,65523,0
74000,366,65861,0
282000,40,65209,0
9032000,57,65552,0
1000,152,65630,0
17000,40,65423,0
497000,40,65535,0
309000,40,65535,0
2004948000,52,65547,0
535000,52,65535,0
21000,40,65523,0
54000,366,65861,0
474000,40,65209,0
9079000,57,65552,0
2000,152,65630,0
32000,40,65423,0
681000,40,65535,0
374000,40,65535,0
2004545000,52,65547,0
537000,52,65535,0
19000,40,65523,0
53000,366,65861,0
361000,40,65209,0
9980000,57,65552,0
2000,152,65630,0
33000,40,65423,0
516000,40,65535,0
352000,40,65535,0
2003550000,52,65547,0
443000,52,65535,0
21000,40,65523,0
51000,366,65861,0
392000,40,65209,0
8664000,57,65552,0
65000,152,65630,0
13000,40,65423,0
439000,40,65535,0
275000,40,65535,0
2005216000,52,65547,0
503000,52,65535,0
17000,40,65523,0
73000,366,65861,0
411000,40,65209,0
8978000,57,65552,0
1000,152,65630,0
16000,40,65423,0
506000,40,65535,0
340000,40,65535,0
2004830000,52,65547,0
435000,52,65535,0
21000,40,65523,0
42000,366,65861,0
387000,40,65209,0
8740000,57,65552,0
63000,152,65630,0
23000,40,65423,0
460000,40,65535,0
286000,40,65535,0
2005183000,52,65547,0
433000,52,65535,0
23000,40,65523,0
72000,366,65861,0
242000,40,65209,0
8728000,57,65552,0
1000,152,65630,0
41000,40,65423,0
511000,40,65535,0
267000,40,65535,0
2005100000,52,65547,0
447000,52,65535,0
22000,40,65523,0
57000,366,65861,0
373000,40,65209,0
8847000,57,65552,0
37000,152,65630,0
12000,40,65423,0
623000,40,65535,0
322000,40,65535,0
2004824000,52,65547,0
447000,52,65535,0
31000,40,65523,0
54000,366,65861,0
377000,40,65209,0
8886000,57,65552,0
26000,152,65630,0
26000,40,65423,0
497000,40,65535,0
326000,40,65535,0
2004823000,52,65547,0
460000,52,65535,0
18000,40,65523,0
58000,366,65861,0
259000,40,65209,0
8738000,57,65552,0
21000,152,65630,0
16000,40,65423,0
645000,40,65535,0
308000,40,65535,0
2005305000,52,65547,0
482000,52,65535,0
24000,40,65523,0
60000,366,65861,0
323000,40,65209,0
8237000,57,65552,0
28000,152,65630,0
11000,40,65423,0
538000,40,65535,0
276000,40,65535,0
2005440000,52,65547,0
450000,52,65535,0
19000,40,65523,0
54000,366,65861,0
374000,40,65209,0
8239000,57,65552,0
1000,152,65630,0
19000,40,65423,0
486000,40,65535,0
365000,40,65535,0
2005793000,52,65547,0
444000,52,65535,0
23000,40,65523,0
69000,366,65861,0
298000,40,65209,0
10161000,57,65552,0
54000,152,65630,0
14000,40,65423,0
494000,40,65535,0
287000,40,65535,0
2003795000,52,65547,0
439000,52,65535,0
36000,40,65523,0
101000,366,65861,0
334000,40,65209,0
9074000,57,65552,0
0,152,65630,0
21000,40,65423,0
564000,40,65535,0
400000,40,65535,0
2004496000,52,65547,0
500000,52,65535,0
32000,40,65523,0
57000,366,65861,0
530000,40,65209,0
8647000,57,65552,0
25000,152,65630,0
13000,40,65423,0
537000,40,65535,0
428000,40,65535,0
2004601000,52,65547,0
452000,52,65535,0
21000,40,65523,0
43000,366,65861,0
288000,40,65209,0
8940000,57,65552,0
21000,152,65630,0
12000,40,65423,0
474000,40,65535,0
303000,40,65535,0
2005037000,52,65547,0
447000,52,65535,0
33000,40,65523,0
97000,366,65861,0
306000,40,65209,0
9307000,57,65552,0
15000,152,65630,0
10000,40,65423,0
478000,40,65535,0
285000,40,65535,0
2004518000,52,65547,0
449000,52,65535,0
20000,40,65523,0
60000,366,65861,0
375000,40,65209,0
8420000,57,65552,0
35000,152,65630,0
12000,40,65423,0
496000,40,65535,0
318000,40,65535,0
2005459000,52,65547,0
471000,52,65535,0
19000,40,65523,0
62000,366,65861,0
319000,40,65209,0
8440000,57,65552,0
36000,152,65630,0
11000,40,65423,0
481000,40,65535,0
317000,40,65535,0
2005507000,52,65547,0
565000,52,65535,0
22000,40,65523,0
80000,366,65861,0
427000,40,65209,0
8396000,57,65552,0
1000,152,65630,0
21000,40,65423,0
555000,40,65535,0
319000,40,65535,0
2005027000,52,65547,0
577000,52,65535,0
32000,40,65523,0
93000,366,65861,0
268000,40,65209,0
8551000,57,65552,0
0,152,65630,0
18000,40,65423,0
467000,40,65535,0
294000,40,65535,0
2005600000,52,65547,0
466000,52,65535,0
30000,40,65523,0
95000,366,65861,0
321000,40,65209,0
8619000,57,65552,0
1000,152,65630,0
19000,40,65423,0
519000,40,65535,0
318000,40,65535,0
2004928000,52,65547,0
479000,52,65535,0
19000,40,65523,0
41000,366,65861,0
360000,40,65209,0
8680000,57,65552,0
21000,152,65630,0
16000,40,65423,0
516000,40,65535,0
361000,40,65535,0
2005069000,52,65547,0
415000,52,65535,0
20000,40,65523,0
72000,366,65861,0
292000,40,65209,0
9383000,57,65552,0
15000,152,65630,0
10000,40,65423,0
487000,40,65535,0
292000,40,65535,0
2004580000,52,65547,0
510000,52,65535,0
21000,40,65523,0
51000,366,65861,0
1867000,40,65209,0
8317000,57,65552,0
15000,152,65630,0
10000,40,65423,0
666000,40,65535,0
299000,40,65535,0
2003769000,52,65547,0
484000,52,65535,0
20000,40,65523,0
48000,366,65861,0
294000,40,65209,0
8115000,57,65552,0
31000,152,65630,0
11000,40,65423,0
487000,40,65535,0
293000,40,65535,0
2005750000,52,65547,0
547000,52,65535,0
18000,40,65523,0
61000,366,65861,0
418000,40,65209,0
8890000,57,65552,0
1000,152,65630,0
17000,40,65423,0
492000,40,65535,0
349000,40,65535,0
2004917000,52,65547,0
523000,52,65535,0
21000,40,65523,0
41000,366,65861,0
457000,40,65209,0
8797000,57,65552,0
14000,152,65630,0
10000,40,65423,0
482000,40,65535,0
356000,40,65535,0
2004795000,52,65547,0
433000,52,65535,0
30000,40,65523,0
53000,366,65861,0
298000,40,65209,0
8517000,57,65552,0
36000,152,65630,0
12000,40,65423,0
465000,40,65535,0
300000,40,65535,0
2005426000,52,65547,0
524000,52,65535,0
16000,40,65523,0
47000,366,65861,0
512000,40,65209,0
8961000,57,65552,0
26000,152,65630,0
11000,40,65423,0
479000,40,65535,0
305000,40,65535,0
2004806000,52,65547,0
456000,52,65535,0
17000,40,65523,0
61000,366,65861,0
378000,40,65209,0
9732000,57,65552,0
28000,152,65630,0
11000,40,65423,0
501000,40,65535,0
328000,40,65535,0
2004019000,52,65547,0
430000,52,65535,0
17000,40,65523,0
75000,366,65861,0
280000,40,65209,0
8596000,57,65552,0
2000,152,65630,0
41000,40,65423,0
497000,40,65535,0
308000,40,65535,0
2005387000,52,65547,0
456000,52,65535,0
22000,40,65523,0
50000,366,65861,0
318000,40,65209,0
10924000,57,65552,0
0,152,65630,0
18000,40,65423,0
504000,40,65535,0
308000,40,65535,0
2002949000,52,65547,0
409000,52,65535,0
41000,40,65523,0
50000,366,65861,0
383000,40,65209,0
9587000,57,65552,0
16000,152,65630,0
10000,40,65423,0
522000,40,65535,0
320000,40,65535,0
2004117000,52,65547,0
475000,52,65535,0
22000,40,65523,0
52000,366,65861,0
424000,40,65209,0
9218000,57,65552,0
1000,152,65630,0
16000,40,65423,0
538000,40,65535,0
336000,40,65535,0
2004574000,52,65547,0
388000,52,65535,0
22000,40,65523,0
63000,366,65861,0
295000,40,65209,0
8092000,57,65552,0
78000,152,65630,0
12000,40,65423,0
472000,40,65535,0
364000,40,65535,0
2005712000,52,65547,0
444000,52,65535,0
21000,40,65523,0
41000,366,65861,0
291000,40,65209,0
11512000,57,65552,0
0,152,65630,0
17000,40,65423,0
478000,40,65535,0
313000,40,65535,0
2002501000,52,65547,0
491000,52,65535,0
21000,40,65523,0
53000,366,65861,0
302000,40,65209,0
11224000,57,65552,0
1000,152,65630,0
20000,40,65423,0
479000,40,65535,0
278000,40,65535,0
2002624000,52,65547,0
485000,52,65535,0
30000,40,65523,0
107000,366,65861,0
315000,40,65209,0
10343000,57,65552,0
1000,152,65630,0
17000,40,65423,0
501000,40,65535,0
309000,40,65535,0
2003629000,52,65547,0
454000,52,65535,0
21000,40,65523,0
61000,366,65861,0
317000,40,65209,0
11213000,57,65552,0
51000,152,65630,0
20000,40,65423,0
644000,40,65535,0
270000,40,65535,0
2002419000,52,65547,0
420000,52,65535,0
18000,40,65523,0
46000,366,65861,0
288000,40,65209,0
10172000,57,65552,0
1000,152,65630,0
18000,40,65423,0
438000,40,65535,0
323000,40,65535,0
2003781000,52,65547,0
440000,52,65535,0
20000,40,65523,0
49000,366,65861,0
304000,40,65209,0
10338000,57,65552,0
25000,152,65630,0
17000,40,65423,0
717000,40,65535,0
292000,40,65535,0
2003513000,52,65547,0
421000,52,65535,0
22000,40,65523,0
44000,366,65861,0
394000,40,65209,0
11076000,57,65552,0
14000,152,65630,0
11000,40,65423,0
487000,40,65535,0
287000,40,65535,0
2002872000,52,65547,0
478000,52,65535,0
22000,40,65523,0
49000,366,65861,0
261000,40,65209,0
11914000,57,65552,0
1000,152,65630,0
36000,40,65423,0
627000,40,65535,0
492000,40,65535,0
2001561000,52,65547,0
459000,52,65535,0
22000,40,65523,0
50000,366,65861,0
310000,40,65209,0
11050000,57,65552,0
27000,152,65630,0
11000,40,65423,0
467000,40,65535,0
306000,40,65535,0
2003010000,52,65547,0
457000,52,65535,0
23000,40,65523,0
54000,366,65861,0
340000,40,65209,0
10683000,57,65552,0
16000,152,65630,0
22000,40,65423,0
481000,40,65535,0
438000,40,65535,0
2003103000,52,65547,0
503000,52,65535,0
21000,40,65523,0
40000,366,65861,0
383000,40,65209,0
10430000,57,65552,0
15000,152,65630,0
10000,40,65423,0
508000,40,65535,0
473000,40,65535,0
2003051000,52,65547,0
463000,52,65535,0
20000,40,65523,0
39000,366,65861,0
319000,40,65209,0
10726000,57,65552,0
23000,152,65630,0
10000,40,65423,0
452000,40,65535,0
271000,40,65535,0
2003228000,52,65547,0
493000,52,65535,0
31000,40,65523,0
95000,366,65861,0
284000,40,65209,0
11725000,57,65552,0
2000,152,65630,0
33000,40,65423,0
554000,40,65535,0
277000,40,65535,0
2002031000,52,65547,0
363000,52,65535,0
34000,40,65523,0
87000,366,65861,0
282000,40,65209,0
10747000,57,65552,0
1000,152,65630,0
18000,40,65423,0
491000,40,65535,0
334000,40,65535,0
2003243000,52,65547,0
383000,52,65535,0
20000,40,65523,0
51000,366,65861,0
276000,40,65209,0
10461000,57,65552,0
28000,152,65630,0
11000,40,65423,0
472000,40,65535,0
299000,40,65535,0
2003581000,52,65547,0
495000,52,65535,0
20000,40,65523,0
46000,366,65861,0
394000,40,65209,0
10899000,57,65552,0
0,152,65630,0
18000,40,65423,0
458000,40,65535,0
297000,40,65535,0
2002898000,52,65547,0
431000,52,65535,0
19000,40,65523,0
47000,366,65861,0
328000,40,65209,0
11066000,57,65552,0
13000,152,65630,0
10000,40,65423,0
497000,40,65535,0
298000,40,65535,0
2002971000,52,65547,0
500000,52,65535,0
26000,40,65523,0
57000,366,65861,0
312000,40,65209,0
11507000,57,65552,0
26000,152,65630,0
11000,40,65423,0
474000,40,65535,0
309000,40,65535,0
2002331000,52,65547,0
409000,52,65535,0
21000,40,65523,0
52000,366,65861,0
256000,40,65209,0
10925000,57,65552,0
1000,152,65630,0
19000,40,65423,0
483000,40,65535,0
291000,40,65535,0
2003070000,52,65547,0
440000,52,65535,0
21000,40,65523,0
52000,366,65861,0
271000,40,65209,0
11745000,57,65552,0
1000,152,65630,0
23000,40,65423,0
491000,40,65535,0
313000,40,65535,0
2002209000,52,65547,0
497000,52,65535,0
22000,40,65523,0
64000,366,65861,0
304000,40,65209,0
11044000,57,65552,0
2000,152,65630,0
34000,40,65423,0
706000,40,65535,0
351000,40,65535,0
2002849000,52,65547,0
393000,52,65535,0
20000,40,65523,0
49000,366,65861,0
282000,40,65209,0
10539000,57,65552,0
25000,152,65630,0
17000,40,65423,0
663000,40,65535,0
338000,40,65535,0
2003098000,52,65547,0
467000,52,65535,0
23000,40,65523,0
46000,366,65861,0
300000,40,65209,0
10600000,57,65552,0
1000,152,65630,0
